date,modal_price,arrivals_mt,price_lag_1,price_lag_3,price_lag_7,price_lag_14,price_lag_30,price_lag_60,rolling_mean_7,rolling_mean_14,rolling_std_7,weekly_arrival_change,day_of_week,month,quarter
2026-01-16,3205.9695703125,16.03904296875,3190.0632911392404,3210.5979964850617,3412.084403669725,3875.5101289134436,3762.3836805555557,3411.849344978166,3244.2739315649587,3484.468234760045,57.81915350424051,0.03621091726446535,4,1,1
2026-01-17,3093.368596112311,13.743498920086392,3205.9695703125,3197.094537815126,3339.492105263158,3985.0021367521367,3774.435943060498,3481.5658914728683,3209.1134302576947,3420.780124714343,64.69211797956257,-0.2318837985932296,5,1,1
2026-01-18,3071.556818181818,13.43372159090909,3093.368596112311,3190.0632911392404,3292.622691292876,3872.7277628032343,3803.8728652751424,3633.093984962406,3177.53259124183,3363.553628669956,70.80136518059801,-0.23105913153561541,6,1,1
2026-01-19,2976.1634980988592,14.137528517110267,3071.556818181818,3205.9695703125,3274.077328646749,3822.314621993127,3791.858823529412,3698.173828125,3134.9734725921307,3303.114262677508,90.02469583358877,-0.0817711844326382,0,1,1
2026-01-20,2883.9571348314607,15.6211797752809,2976.1634980988592,3093.368596112311,3210.5979964850617,3744.318181818182,3874.206358543417,3813.390218253968,3088.3104923559026,3241.659902178457,122.932754176582,-0.02540727945478738,1,1,1
2026-01-21,2796.429328621908,17.883975265017668,2883.9571348314607,3071.556818181818,3197.094537815126,3650.5861663947794,3889.910683012259,4175.070754716981,3031.0726053282997,3180.648699480395,153.35263692612864,0.19916947947473607,2,1,1
2026-01-22,2798.1809523809525,14.215961904761905,2796.429328621908,2976.1634980988592,3190.0632911392404,3585.604492254733,3920.2497413793103,4341.843220338983,2975.0894140771156,3124.4041609179817,157.12195233449964,-0.0033713234330879915,3,1,1
2026-01-23,2654.010799136069,16.74460043196544,2798.1809523809525,2883.9571348314607,3205.9695703125,3412.084403669725,3938.5250463821894,4331.0635514018695,2896.2381610519114,3070.2560463084346,160.4093914208779,0.043989997694384275,4,1,1
2026-01-24,2672.512643678161,15.457517241379309,2654.010799136069,2796.429328621908,3093.368596112311,3339.492105263158,3958.4813084112147,4516.973700787402,2836.115882132747,3022.6146561952214,152.90351907663344,0.12471484381519793,5,1,1
2026-01-25,2683.294964028777,14.753345323741009,2672.512643678161,2798.1809523809525,3071.556818181818,3292.622691292876,3934.48,4451.832422586521,2780.6499029680267,2979.0912471049282,120.18277164779653,0.09823217817205165,6,1,1
2026-01-26,2656.340599455041,13.717247956403268,2683.294964028777,2654.010799136069,2976.1634980988592,3274.077328646749,4190.743467933492,4271.378571428571,2734.9609174474817,2934.9671950198062,90.62582862085688,-0.02972800798939823,0,1,1
2026-01-27,2532.3807531380753,17.089916317991634,2656.340599455041,2672.512643678161,2883.9571348314607,3210.5979964850617,4054.903631284916,4163.468834951456,2684.735720062712,2886.523106209307,91.7052360281014,0.09402212661523013,1,1,1
2026-01-28,2472.0251984877127,17.611436672967866,2532.3807531380753,2683.294964028777,2796.429328621908,3197.094537815126,3979.6094570928194,4037.896788990826,2638.392272900684,2834.7324391144916,106.61097506161744,-0.015239262412921506,2,1,1
2026-01-29,2414.902111324376,17.634357005758158,2472.0251984877127,2656.340599455041,2798.1809523809525,3190.0632911392404,3943.183274021352,4069.124203821656,2583.638152749744,2779.3637834134306,109.25866444540587,0.2404617516491232,3,1,1
2026-01-30,2283.0207677165354,18.39035433070866,2414.902111324376,2532.3807531380753,2654.010799136069,3205.9695703125,4001.857407407407,3860.3938223938226,2530.6395768326684,2713.4388689422894,151.31715810315129,0.0982856476886409,4,1,1
2026-01-31,2230.4893617021276,18.53274231678487,2283.0207677165354,2472.0251984877127,2672.512643678161,3093.368596112311,3949.0470162748643,3820.9847955390337,2467.4933936932352,2651.804637912991,172.9312943771286,0.19894689602372084,5,1,1
2026-02-01,2133.426727272727,20.079727272727276,2230.4893617021276,2414.902111324376,2683.294964028777,3071.556818181818,3875.5101289134436,3769.0453720508167,2388.940788442371,2584.795345705199,183.15204647224576,0.36102875870566664,6,2,1
2026-02-02,2141.8264925373132,13.90695895522388,2133.426727272727,2283.0207677165354,2656.340599455041,2976.1634980988592,3985.0021367521367,3683.0309908256877,2315.4387731684096,2525.1998453079455,159.69399139580088,0.013830106404984388,0,2,1
2026-02-03,2111.9780621572213,16.36477148080439,2141.8264925373132,2230.4893617021276,2532.3807531380753,2883.9571348314607,3872.7277628032343,3633.7090702087285,2255.3812458854304,2470.0584829740715,142.65174230512667,-0.04243115201353198,1,2,1
2026-02-04,2063.8672566371683,16.665858407079646,2111.9780621572213,2133.426727272727,2472.0251984877127,2796.429328621908,3822.314621993127,3613.9681606765325,2197.07296847821,2417.7326206894472,121.13431723737453,-0.05369114873743408,2,2,1
2026-02-05,1999.0773381294964,18.601492805755395,2063.8672566371683,2141.8264925373132,2414.902111324376,2798.1809523809525,3744.318181818182,3521.0520547945207,2137.66942945037,2360.653791100057,95.8231077700392,0.05484383693045558,3,2,1
2026-02-06,1961.6569872958257,19.224174228675135,1999.0773381294964,2111.9780621572213,2283.0207677165354,2654.010799136069,3650.5861663947794,3410.520720720721,2091.760317961697,2311.1999473971823,91.46242446121006,0.04534006702492621,4,2,1
2026-02-07,1942.409894514768,16.72616033755274,1961.6569872958257,2063.8672566371683,2230.4893617021276,2672.512643678161,3585.604492254733,3320.1162361623615,2050.6061083635027,2259.049751028369,83.06259603757861,-0.0974805535172164,5,2,1
2026-02-08,1800.4151474530831,13.668391420911528,1942.409894514768,1999.0773381294964,2133.426727272727,2683.294964028777,3412.084403669725,3292.175221238938,2003.0330255321248,2195.986906987248,116.39748257387578,-0.3192939707166125,6,2,1
2026-02-09,1910.658245614035,19.802438596491232,1800.4151474530831,1961.6569872958257,2141.8264925373132,2656.340599455041,3339.492105263158,3160.483455882353,1970.008990257371,2142.7238817128905,102.40899117265937,0.4239229913778404,0,2,1
2026-02-10,1963.495460869565,14.698330434782607,1910.658245614035,1942.409894514768,2111.9780621572213,2532.3807531380753,3292.622691292876,3266.93156424581,1948.7971900734203,2102.0892179794255,81.30522149866724,-0.10183100008310475,1,2,1
2026-02-11,1838.3028169014085,16.109718309859154,1963.495460869565,1800.4151474530831,2063.8672566371683,2472.0251984877127,3274.077328646749,3405.6344086021504,1916.5736986825975,2056.8233335804034,72.29873991464405,-0.033370024131744946,2,2,1
2026-02-12,1785.2839492753624,16.18070652173913,1838.3028169014085,1910.658245614035,1999.0773381294964,2414.902111324376,3210.5979964850617,3563.1369863013697,1886.0317859891495,2011.8506077197599,76.6628283677757,-0.13013935544287403,3,2,1
2026-02-13,1827.30014571949,16.165519125683062,1785.2839492753624,1963.495460869565,1961.6569872958257,2283.0207677165354,3197.094537815126,3635.3147826086956,1866.8379514782446,1979.2991347199709,71.19755032483769,-0.15910462871428444,4,2,1
2026-02-14,1858.6263157894737,16.296657894736843,1827.30014571949,1838.3028169014085,1942.409894514768,2230.4893617021276,3190.0632911392404,3734.6774193548385,1854.8688688032028,1952.7374885833526,62.93918604407206,-0.025678484131926083,5,2,1
2026-02-15,1801.6432291666667,15.1459375,1858.6263157894737,1785.2839492753624,1800.4151474530831,2133.426727272727,3205.9695703125,3762.3836805555557,1855.0443090480003,1929.0386672900627,62.76356736492298,0.10809948541771686,6,2,1
2026-02-16,1870.8923498233216,12.096484098939928,1801.6432291666667,1827.30014571949,1910.658245614035,2141.8264925373132,3093.368596112311,3774.435943060498,1849.363466792184,1909.6862285247776,58.54903785876722,-0.38914169383748076,0,2,1
2026-02-17,1869.4931389365352,13.870686106346483,1870.8923498233216,1858.6263157894737,1963.495460869565,2111.9780621572213,3071.556818181818,3803.8728652751424,1835.934563658894,1892.3658768661571,33.37834267440561,-0.05630873058055352,1,2,1
2026-02-18,1884.7452605042015,14.902705882352942,1869.4931389365352,1801.6432291666667,1838.3028169014085,2063.8672566371683,2976.1634980988592,3791.858823529412,1842.569198459293,1879.5714485709452,38.195613641494134,-0.07492448994390677,2,2,1
2026-02-19,1896.436510851419,16.186711185308848,1884.7452605042015,1870.8923498233216,1785.2839492753624,1999.0773381294964,2883.9571348314607,3874.206358543417,1858.448135827301,1872.2399609082254,33.18767947956106,0.00037110020885999795,3,2,1
2026-02-20,1890.3706655290102,16.54798634812287,1896.436510851419,1869.4931389365352,1827.30014571949,1961.6569872958257,2796.429328621908,3889.910683012259,1867.458210085804,1867.1480807820244,31.856744349307814,0.023659445729284467,4,2,1
2026-02-21,1892.9940357852884,14.919145129224653,1890.3706655290102,1884.7452605042015,1858.6263157894737,1942.409894514768,2798.1809523809525,3920.2497413793103,1872.3678843709204,1863.6183765870612,32.899986548666234,-0.08452731685292791,5,2,1
2026-02-22,1810.5647668393783,15.729844559585493,1892.9940357852884,1896.436510851419,1801.6432291666667,1800.4151474530831,2654.010799136069,3938.5250463821894,1873.6423897527363,1864.3433494003682,29.72297827297278,0.03855205790896021,6,2,1
2026-02-23,1798.3502581755595,16.98858864027539,1810.5647668393783,1890.3706655290102,1870.8923498233216,1910.658245614035,2672.512643678161,3958.4813084112147,1863.279233803056,1856.32135029762,41.251888792419685,0.40442367396359225,0,2,1
2026-02-24,1757.77057793345,15.770105078809106,1798.3502581755595,1892.9940357852884,1869.4931389365352,1963.495460869565,2683.294964028777,3934.48,1847.3188679454724,1841.6267158021833,57.03893534522395,0.13693763653072288,1,2,1
2026-02-25,1736.2364273204903,18.213450087565672,1757.77057793345,1810.5647668393783,1884.7452605042015,1838.3028169014085,2656.340599455041,4190.743467933492,1826.1033203477994,1834.3362594035464,67.46421076894215,0.2221572532766114,2,2,1
2026-02-26,1680.6738461538462,13.706138461538462,1736.2364273204903,1798.3502581755595,1896.436510851419,1785.2839492753624,2532.3807531380753,4054.903631284916,1795.2800825338604,1826.8641091805807,78.38047031480997,-0.1532474815527547,3,2,1
2026-02-27,1674.9968602825745,15.760753532182104,1680.6738461538462,1757.77057793345,1890.3706655290102,1827.30014571949,2472.0251984877127,3979.6094570928194,1764.512396070084,1815.9853030779439,77.09330886344297,-0.04757272573107152,4,2,1
2026-02-28,1670.6317907444668,15.539839034205231,1674.9968602825745,1736.2364273204903,1892.9940357852884,1858.6263157894737,2414.902111324376,3943.183274021352,1732.7463610642521,1802.5571227175863,59.02363803530797,0.041603851936846015,5,2,1
2026-03-01,1550.9760191846524,10.367913669064748,1670.6317907444668,1680.6738461538462,1810.5647668393783,1801.6432291666667,2283.0207677165354,4001.857407407407,1695.6622542564344,1784.6523220045854,79.85494677543501,-0.3408762794959266,6,3,1
2026-03-02,1654.1614597315436,13.332197986577182,1550.9760191846524,1674.9968602825745,1798.3502581755595,1870.8923498233216,2230.4893617021276,3949.0470162748643,1675.0638544787175,1769.1715441408867,66.41825355343316,-0.21522627518509008,0,3,1
2026-03-03,1672.422,11.58812,1654.1614597315436,1670.6317907444668,1757.77057793345,1869.4931389365352,2133.426727272727,3875.5101289134436,1662.8712004882248,1755.0950342168487,55.66904891360814,-0.2651843508911427,1,3,1
2026-03-04,1642.5737704918033,12.643852459016394,1672.422,1550.9760191846524,1736.2364273204903,1884.7452605042015,2141.8264925373132,3985.0021367521367,1649.4908209412695,1737.7970706445344,45.40658047067497,-0.3057958597504623,2,3,1
2026-03-05,1589.6868686868686,12.93557239057239,1642.5737704918033,1654.1614597315436,1680.6738461538462,1896.436510851419,2111.9780621572213,3872.7277628032343,1636.49268130313,1715.8863819184953,47.94443920781124,-0.0562205082874655,3,3,1
2026-03-06,1603.4873949579833,12.169978991596638,1589.6868686868686,1672.422,1674.9968602825745,1890.3706655290102,2063.8672566371683,3822.314621993127,1626.277043399617,1695.3947197348502,45.949751230960054,-0.22783013091686344,4,3,1
