date,modal_price,arrivals_mt,price_lag_1,price_lag_3,price_lag_7,price_lag_14,price_lag_30,price_lag_60,rolling_mean_7,rolling_mean_14,rolling_std_7,weekly_arrival_change,day_of_week,month,quarter
2026-01-17,3722.3636363636365,32.280727272727276,3901.726666666667,3834.5123966942147,3876.0309278350514,3806.40404040404,3754.688311688312,4367.022965517241,3776.4659525348256,3782.830425047683,105.1012736210508,-0.18633196940601005,5,1,1
2026-01-18,3686.7654320987654,28.02641975308642,3722.3636363636365,3832.9903846153848,3576.2337662337663,3762.816091954023,3744.761290322581,3722.849315068493,3792.2561905155403,3777.3982350580222,73.58170054185433,-0.25289013332560595,6,1,1
2026-01-19,3880.266666666667,30.44291666666667,3686.7654320987654,3901.726666666667,3804.9054054054054,3752.3221476510066,3591.31007751938,3798.103448275862,3803.0220849814345,3786.5371292734267,80.89098612458766,-0.5065545552781063,0,1,1
2026-01-20,3871.1171875,39.22125,3880.266666666667,3722.3636363636365,3762.529411764706,3780.221476510067,3736.2375,3645.4087591240877,3818.534624372191,3793.0296800584215,82.23231732068419,-0.4317951448101376,1,1,1
2026-01-21,3922.4285714285716,40.860928571428566,3871.1171875,3686.7654320987654,3834.5123966942147,3786.698717948718,3842.9668874172185,3629.7755102040815,3831.09407790567,3802.7246695926974,91.29385520280134,-0.19817123942724812,2,1,1
2026-01-22,3981.90350877193,36.83017543859649,3922.4285714285716,3880.266666666667,3832.9903846153848,3844.222972972973,3763.904109589041,3744.390243902439,3852.367381356605,3812.558993578337,107.68737342248248,0.24960467878992665,3,1,1
2026-01-23,3869.9142857142856,122.97095238095238,3981.90350877193,3871.1171875,3901.726666666667,3722.051948051948,3759.992424242424,3775.0993103448277,3847.8227555062654,3823.1205891256463,105.91380285022625,1.2734751402764921,4,1,1
2026-01-24,3881.114942528736,29.632068965517245,3869.9142857142856,3922.4285714285716,3722.3636363636365,3876.0309278350514,3782.135922330097,3783.2442748091603,3870.5015135298504,3823.483733032338,90.43828327228455,-0.08205076313283,5,1,1
2026-01-25,3726.777777777778,27.237301587301587,3881.114942528736,3981.90350877193,3686.7654320987654,3576.2337662337663,3761.394557823129,3694.8194444444443,3876.217562912567,3834.236876714054,77.18306219900151,-0.02815622447451316,6,1,1
2026-01-26,3855.4285714285716,41.72389610389611,3726.777777777778,3869.9142857142856,3880.266666666667,3804.9054054054054,3710.962962962963,3745.467105263158,3872.6692635928384,3837.845674287137,77.53601794409609,0.3705617159075134,0,1,1
2026-01-27,3917.9416666666666,59.47308333333333,3855.4285714285716,3881.114942528736,3871.1171875,3762.529411764706,3776.7051282051284,3706.2519083969464,3879.3584749023626,3848.946549637277,79.37775420527677,0.5163484930575475,1,1,1
2026-01-28,3941.206106870229,26.912595419847328,3917.9416666666666,3726.777777777778,3922.4285714285716,3834.5123966942147,3755.7919463087246,3713.6814159292035,3882.0409799654562,3856.567528935563,81.36818861139878,-0.34136113982819316,2,1,1
2026-01-29,3901.528455284553,42.90569105691057,3941.206106870229,3855.4285714285716,3981.90350877193,3832.9903846153848,3864.2741304347824,3772.948051948052,3870.55882946726,3861.4631054119322,69.77230979126217,0.1649602682029907,3,1,1
2026-01-30,3835.595041322314,62.28256198347107,3901.528455284553,3917.9416666666666,3869.9142857142856,3901.726666666667,3764.5945945945946,3833.3868613138684,3865.6560802684066,3856.739417887336,71.01976682409673,-0.4935180969362132,4,1,1
2026-01-31,3924.9302325581393,33.17325581395349,3835.595041322314,3941.206106870229,3881.114942528736,3722.3636363636365,3794.2517482517483,3789.1418439716313,3871.9154074154644,3871.208460472658,74.45696536863832,0.11950521755862242,5,1,1
2026-02-01,3807.5142857142855,21.36057142857143,3924.9302325581393,3901.528455284553,3726.777777777778,3686.7654320987654,3807.354609929078,3825.07299270073,3883.449194263537,3879.8333785880523,50.685983298419224,-0.2157603659780296,6,2,1
2026-02-02,3976.0636585365855,34.292276422764225,3807.5142857142855,3835.595041322314,3855.4285714285716,3880.266666666667,3806.40404040404,3835.1633986928105,3900.6827781361103,3886.6760208644746,59.34043339696628,-0.17811423129389714,0,2,1
2026-02-03,3997.619834710744,32.732231404958675,3976.0636585365855,3924.9302325581393,3917.9416666666666,3871.1171875,3762.816091954023,3682.938439716312,3912.0653735709784,3895.7119242366707,69.90434126557628,-0.4496294866452133,1,2,1
2026-02-04,3933.223214285714,30.888035714285714,3997.619834710744,3807.5142857142855,3941.206106870229,3922.4285714285716,3752.3221476510066,3684.730434782609,3910.924960344619,3896.482970155038,69.41309873605631,0.14771671897191307,2,2,1
2026-02-05,3893.387931034483,33.63560344827586,3933.223214285714,3976.0636585365855,3901.528455284553,3981.90350877193,3780.221476510067,3735.5625,3909.762028308895,3890.160428888077,69.66450060838228,-0.21605729636981652,3,2,1
2026-02-06,3976.3193277310925,39.82512605042017,3893.387931034483,3997.619834710744,3835.595041322314,3869.9142857142856,3786.698717948718,3822.6736111111113,3929.8654977958636,3897.760789032135,64.83175870397872,-0.3605734128119328,4,2,1
2026-02-07,3835.6881720430106,32.240752688172044,3976.3193277310925,3933.223214285714,3924.9302325581393,3881.114942528736,3844.222972972973,3725.542857142857,3917.1166320079874,3894.516019711726,74.07903258317786,-0.02811008756605704,5,2,1
2026-02-08,3769.3164556962024,1162.1167088607594,3835.6881720430106,3893.387931034483,3807.5142857142855,3726.777777777778,3722.051948051948,3822.7843137254904,3911.6597991482618,3897.554496705899,84.21203105005699,2.0,6,2,1
2026-02-09,4027.4471544715448,37.709512195121945,3769.3164556962024,3976.3193277310925,3976.0636585365855,3855.4285714285716,3876.0309278350514,3694.1942446043167,3919.000298567542,3909.841538351826,92.58479992960731,0.09965030405765818,0,2,1
2026-02-10,3932.0495867768595,21.440991735537192,4027.4471544715448,3835.6881720430106,3997.619834710744,3917.9416666666666,3576.2337662337663,3689.4714285714285,3909.6331202912725,3910.8492469311254,86.41635196864692,-0.3449578346715143,1,2,1
2026-02-11,4083.709923664122,41.66458015267176,3932.0495867768595,3769.3164556962024,3933.223214285714,3941.206106870229,3804.9054054054054,3952.027777777778,3931.131221631045,3921.0280909878325,109.02429219731349,0.3488905716785964,2,2,1
2026-02-12,3980.595041322314,26.102066115702478,4083.709923664122,4027.4471544715448,3893.387931034483,3901.528455284553,3762.529411764706,3724.2804878048782,3943.5893802435926,3926.675704276244,108.97511275213023,-0.22397509068503263,3,2,1
2026-02-13,3922.2268907563025,44.740420168067224,3980.595041322314,3932.0495867768595,3976.3193277310925,3835.595041322314,3834.5123966942147,3818.0653594771243,3935.8618892471936,3932.8636935215286,108.18237600683184,0.12342193497201004,4,2,1
2026-02-14,4024.8684210526317,21.60842105263158,3922.2268907563025,4083.709923664122,3835.6881720430106,3924.9302325581393,3832.9903846153848,3848.767741935484,3962.8876391057115,3940.002135556849,102.46561201082972,-0.329779262239156,5,2,1
2026-02-15,3677.6478873239435,19.076478873239438,4024.8684210526317,3980.595041322314,3769.3164556962024,3807.5142857142855,3901.726666666667,3887.391891891892,3949.7921293382456,3930.7259642432537,132.71942597449828,-0.9835847133701912,6,2,1
2026-02-16,4041.03305785124,56.44123966942149,3677.6478873239435,3922.2268907563025,4027.4471544715448,3976.0636585365855,3722.3636363636365,3754.688311688312,3951.732972678202,3935.3666356228714,134.13607033119402,0.4967374644724962,0,2,1
2026-02-17,3900.371900826446,40.28413223140496,4041.03305785124,4024.8684210526317,3932.0495867768595,3997.619834710744,3686.7654320987654,3744.761290322581,3947.207588971,3928.420354631136,135.438843837793,0.8788371698607749,1,2,1
2026-02-18,3842.272,37.11472,3900.371900826446,3677.6478873239435,4083.709923664122,3933.223214285714,3880.266666666667,3591.31007751938,3912.7164570189825,3921.9238393250134,125.24190306057483,-0.10920211210576669,2,2,1
2026-02-19,3798.3467741935483,27.62685483870968,3842.272,4041.03305785124,3980.595041322314,3893.387931034483,3871.1171875,3736.2375,3886.6809902863015,3915.135185264947,127.69834842318399,0.05841639953895905,3,2,1
2026-02-20,3985.96875,32.5825,3798.3467741935483,3900.371900826446,3922.2268907563025,3976.3193277310925,3922.4285714285716,3842.9668874172185,3895.786970178259,3915.824429712726,132.82527698712948,-0.27174354023489355,4,2,1
2026-02-21,3941.4766355140187,23.200934579439252,3985.96875,3842.272,4024.8684210526317,3835.6881720430106,3981.90350877193,3763.904109589041,3883.8738579584565,3923.380748532084,122.66987819589593,0.07369874563850787,5,2,1
2026-02-22,3828.475,17.808125,3941.4766355140187,3798.3467741935483,3677.6478873239435,3769.3164556962024,3869.9142857142856,3759.992424242424,3905.420588340751,3927.6063588394977,89.04815688468655,-0.06648783990313267,6,2,1
2026-02-23,3891.734375,72.26398437499999,3828.475,3985.96875,4041.03305785124,4027.4471544715448,3881.114942528736,3782.135922330097,3884.092205076287,3917.9125888772446,66.06778903457592,0.280340134239661,0,2,1
2026-02-24,3974.196850393701,45.00488188976378,3891.734375,3941.4766355140187,3900.371900826446,3932.0495867768595,3726.777777777778,3761.394557823129,3894.638626443038,3920.923107707019,74.4591007153669,0.11718633111522236,1,2,1
2026-02-25,3956.051724137931,53.88887931034483,3974.196850393701,3828.475,3842.272,4083.709923664122,3855.4285714285716,3710.962962962963,3910.8928727484567,3911.80466488372,73.53553270222926,0.45195435423855623,2,2,1
2026-02-26,3978.464566929134,42.07047244094488,3956.051724137931,3891.734375,3798.3467741935483,3980.595041322314,3917.9416666666666,3776.7051282051284,3936.623985996398,3911.6524881413497,57.314229836447026,0.5228107827170165,3,2,1
2026-02-27,3873.3798449612405,186.80937984496123,3978.464566929134,3974.196850393701,3985.96875,3922.2268907563025,3941.206106870229,3755.7919463087246,3920.5398567051466,3908.1634134417022,56.955460355396156,2.0,4,2,1
2026-02-28,3997.1,416.51624999999996,3873.3798449612405,3956.051724137931,3941.4766355140187,4024.8684210526317,3901.528455284553,3864.2741304347824,3928.4860516317153,3906.1799547950864,63.82875465327795,2.0,5,2,1
2026-03-01,3798.364864864865,19.786756756756755,3997.1,3978.464566929134,3828.475,3677.6478873239435,3835.595041322314,3764.5945945945946,3924.1846037552677,3914.8025960480086,72.16238071625402,0.11110837085637915,6,3,1
2026-03-02,3723.1434027777777,39.58819444444444,3798.364864864865,3873.3798449612405,3891.734375,4041.03305785124,3924.9302325581393,3794.2517482517483,3900.100179152093,3892.09619211419,105.31586278806428,-0.45217254782120575,0,3,1
2026-03-03,3998.229885057471,30.060689655172418,3723.1434027777777,3997.1,3974.196850393701,3900.371900826446,3807.5142857142855,3807.354609929078,3903.533469818346,3899.0860481306922,108.47825882572234,-0.3320571370722867,1,3,1
2026-03-04,3945.9313725490197,40.9593137254902,3998.229885057471,3798.364864864865,3956.051724137931,3842.272,3976.0636585365855,3806.40404040404,3902.087705305644,3906.4902890270505,107.72648954734252,-0.23993012566458394,2,3,1
2026-03-05,4144.704918032787,26.66877049180328,3945.9313725490197,3723.1434027777777,3978.464566929134,3798.3467741935483,3997.619834710744,3762.816091954023,3925.83632689188,3931.230156444139,140.66016199246073,-0.36609291637409735,3,3,1
2026-03-06,3960.2441860465115,27.38581395348837,4144.704918032787,3998.229885057471,3873.3798449612405,3985.96875,3933.223214285714,3752.3221476510066,3938.2455184754904,3929.3926875903185,139.08390097061658,-0.853402361400607,4,3,1
