date,modal_price,arrivals_mt,price_lag_1,price_lag_3,price_lag_7,price_lag_14,price_lag_30,price_lag_60,rolling_mean_7,rolling_mean_14,rolling_std_7,weekly_arrival_change,day_of_week,month,quarter
2026-01-25,1955.0190114068441,151.67684410646388,1655.4971818181818,1640.4751992409867,1819.6990294117647,1722.3859154929578,1581.8092321116928,2011.6972517730496,1644.7547355285385,1612.8754625603376,142.72173817222895,0.03242567376665706,6,1,1
2026-01-26,1665.1485411140584,109.52188328912467,1955.0190114068441,1585.4957021276596,1570.6676315789475,1519.0949913644215,1743.723986013986,1980.4185335689044,1658.2520083192685,1623.3078589710258,138.96566782634048,0.5034808665314969,0,1,1
2026-01-27,1479.467634194831,51.691391650099405,1665.1485411140584,1655.4971818181818,1554.5634311926603,1527.6949742710121,1807.8774509803923,1961.762340036563,1647.5240373195786,1619.8630489655843,150.70702642249273,-0.3990216767241942,1,1,1
2026-01-28,1511.9583901515152,103.26494318181818,1479.467634194831,1955.0190114068441,1551.5649913344887,1570.1196078431371,1594.2551724137932,2041.9095541401275,1641.8659514362969,1615.7086762733254,155.5749848751123,0.2050922906795689,2,1,1
2026-01-29,1544.8206739526413,53.16504553734062,1511.9583901515152,1665.1485411140584,1640.4751992409867,1569.1194969818914,1571.9005235602094,2165.6978616352203,1628.2010192522473,1613.9730460569504,159.859414592112,-0.27071401003794526,3,1,1
2026-01-30,1512.3896946564885,128.6906106870229,1544.8206739526413,1479.467634194831,1585.4957021276596,1505.6117424242425,1562.8516788321167,1941.9635831809874,1617.757303899223,1614.4571855021109,165.40617434247724,0.60649761534739,4,1,1
2026-01-31,1640.9502588235293,64.64498823529412,1512.3896946564885,1511.9583901515152,1655.4971818181818,1555.6334848484848,1551.887304964539,1905.0404929577464,1615.6791720428441,1620.5512407860426,164.94372748121268,0.13250602503322262,5,1,1
2026-02-01,1706.922600619195,29.60674922600619,1640.9502588235293,1544.8206739526413,1955.0190114068441,1819.6990294117647,1512.598858695652,1887.5647803163447,1580.2368276446084,1612.4957815865735,89.08733323361103,-0.8048037628919491,6,2,1
2026-02-02,1514.9185239852397,45.58988929889299,1706.922600619195,1512.3896946564885,1665.1485411140584,1570.6676315789475,1679.6176470588234,1866.1930847457627,1558.7753966262057,1608.5137024727371,83.11803676616987,-0.5837371680457581,0,2,1
2026-02-03,1565.7509782608697,70.81884057971014,1514.9185239852397,1640.9502588235293,1479.467634194831,1554.5634311926603,1658.6795865633076,1822.6725693160813,1571.10158863564,1609.3128129776092,75.43986645696786,0.3700316110482189,1,2,1
2026-02-04,1542.0602158273382,50.39019784172662,1565.7509782608697,1706.922600619195,1511.9583901515152,1551.5649913344887,1521.1029401993355,1899.0554819277108,1575.4018494464715,1608.6339004413842,72.29923744715538,-0.5120299659391203,2,2,1
2026-02-05,1495.2315591397848,53.432150537634406,1542.0602158273382,1514.9185239852397,1544.8206739526413,1640.4751992409867,1489.9622331691298,1969.2563387978141,1568.3176901874922,1598.2593547198699,77.99983801165729,0.005024071692108167,3,2,1
2026-02-06,1516.7920036101084,46.50319494584838,1495.2315591397848,1565.7509782608697,1512.3896946564885,1585.4957021276596,1575.9594928684626,1798.8312173913043,1568.946591466581,1593.351947682902,77.48982240106506,-0.638643451160981,4,2,1
2026-02-07,1613.3051774530272,46.1230897703549,1516.7920036101084,1542.0602158273382,1640.9502588235293,1655.4971818181818,1523.9802955665025,1752.0088986013986,1564.9972941279375,1590.3382330853908,73.82638738517471,-0.2865171604258542,5,2,1
2026-02-08,1680.3496952908588,50.131772853185595,1613.3051774530272,1495.2315591397848,1706.922600619195,1955.0190114068441,1544.8447971781304,1801.008920265781,1561.2011647953182,1570.7189962199632,65.52928415616887,0.693254888285759,6,2,1
2026-02-09,1470.8991882556131,58.15827288428325,1680.3496952908588,1516.7920036101084,1514.9185239852397,1665.1485411140584,1717.370767263427,1720.464220665499,1554.9126882625144,1556.84404244436,72.45696660664261,0.27568357323682813,0,2,1
2026-02-10,1509.1476616915425,51.48620232172471,1470.8991882556131,1613.3051774530272,1565.7509782608697,1479.467634194831,1722.3859154929578,1773.4569565217391,1546.8265001811817,1558.9640444084107,74.1837090406457,-0.27298721780435786,1,2,1
2026-02-11,1438.8481740614334,69.29694539249147,1509.1476616915425,1680.3496952908588,1542.0602158273382,1511.9583901515152,1519.0949913644215,1990.863796791444,1532.0819227860525,1553.741886116262,84.78808842177959,0.37520685293100264,2,2,1
2026-02-12,1381.7153130590339,96.36273703041145,1438.8481740614334,1470.8991882556131,1495.2315591397848,1544.8206739526413,1527.6949742710121,1886.9417567567566,1515.865316203088,1542.0915031952902,102.09916694549598,0.803459828227189,3,2,1
2026-02-13,1397.7795667870037,66.39561371841155,1381.7153130590339,1509.1476616915425,1516.7920036101084,1512.3896946564885,1570.1196078431371,1737.3638590604028,1498.8635395140732,1533.9050654903272,111.40422039979093,0.42776456103128657,4,2,1
2026-02-14,1632.9248232323232,56.785353535353536,1397.7795667870037,1438.8481740614334,1613.3051774530272,1640.9502588235293,1569.1194969818914,1710.5728547297297,1501.6663460539728,1533.331820090955,114.95357843048718,0.23116976373624665,5,2,1
2026-02-15,1677.6426592797784,25.49972299168975,1632.9248232323232,1381.7153130590339,1680.3496952908588,1706.922600619195,1505.6117424242425,1710.153367346939,1501.2796266238183,1531.2403957095682,114.25470655692723,-0.49134607574387057,6,2,1
2026-02-16,1462.2869269949067,60.30981324278439,1677.6426592797784,1397.7795667870037,1470.8991882556131,1514.9185239852397,1555.6334848484848,1717.8795681063123,1500.0493035865745,1527.4809959245445,114.68194535898814,0.03699457105237691,0,2,1
2026-02-17,1457.5021107266437,65.38391003460208,1462.2869269949067,1632.9248232323232,1509.1476616915425,1565.7509782608697,1819.6990294117647,1719.1486371681415,1492.6713677344462,1519.748933957814,115.65619848349282,0.2699307209732422,1,2,1
2026-02-18,1461.2671596638654,48.310403361344534,1457.5021107266437,1677.6426592797784,1438.8481740614334,1542.0602158273382,1570.6676315789475,1725.9249011857708,1495.8740799633651,1513.9780013747088,114.21881341964307,-0.302849453352974,2,2,1
2026-02-19,1459.8633389830509,56.70662711864407,1461.2671596638654,1462.2869269949067,1381.7153130590339,1495.2315591397848,1554.5634311926603,1757.2853333333333,1507.038083666796,1511.4516999349419,104.6165447303867,-0.411529509578502,3,2,1
2026-02-20,1452.7680381944444,71.48876736111112,1459.8633389830509,1457.5021107266437,1397.7795667870037,1516.7920036101084,1551.5649913344887,1635.6803517587941,1514.8935795821449,1506.878559548109,96.81905907431748,0.07670918841566832,4,2,1
2026-02-21,1546.5973619631902,84.699918200409,1452.7680381944444,1461.2671596638654,1632.9248232323232,1613.3051774530272,1640.4751992409867,1635.063243697479,1502.5610851151255,1502.1137155845493,83.91732399751182,0.49158036231431335,5,2,1
2026-02-22,1646.1803713527852,31.58575596816976,1546.5973619631902,1459.8633389830509,1677.6426592797784,1680.3496952908588,1585.4957021276596,1686.4294385964913,1498.0664725541267,1499.6730495889722,73.12573028051034,0.2386705525571169,6,2,1
2026-02-23,1471.1649241146713,65.94693086003373,1646.1803713527852,1452.7680381944444,1462.2869269949067,1470.8991882556131,1655.4971818181818,1636.435064935065,1499.3347578569503,1499.6920307217624,72.47584904538691,0.0934693263691011,0,2,1
2026-02-24,1445.0708474576272,58.717745762711864,1471.1649241146713,1546.5973619631902,1457.5021107266437,1509.1476616915425,1955.0190114068441,1581.8092321116928,1497.5588631042335,1495.1151154193399,73.81171673000856,-0.10195420048085824,1,2,1
2026-02-25,1440.882842105263,74.9691754385965,1445.0708474576272,1646.1803713527852,1461.2671596638654,1438.8481740614334,1665.1485411140584,1743.723986013986,1494.646817738719,1495.260448851042,75.85593881384906,0.5518225935282279,2,2,1
2026-02-26,1390.03981292517,57.66486394557823,1440.882842105263,1471.1649241146713,1459.8633389830509,1381.7153130590339,1479.467634194831,1807.8774509803923,1484.6720283018788,1495.8550559843372,85.20661243073897,0.016898145342506332,3,2,1
2026-02-27,1521.1423880597015,48.41837479270315,1390.03981292517,1445.0708474576272,1452.7680381944444,1397.7795667870037,1511.9583901515152,1594.2551724137932,1494.439792568344,1504.6666860752443,84.85807645343911,-0.3227135313702155,4,2,1
2026-02-28,1788.1539350912778,52.862535496957406,1521.1423880597015,1440.882842105263,1546.5973619631902,1632.9248232323232,1544.8206739526413,1571.9005235602094,1528.9478744437854,1515.7544797794556,140.48564001705907,-0.3758844563240423,5,2,1
2026-03-01,1867.0828927680798,23.71064837905237,1788.1539350912778,1390.03981292517,1646.1803713527852,1677.6426592797784,1512.3896946564885,1562.8516788321167,1560.505377503113,1529.2859250286197,187.98847065546911,-0.24932465118306668,6,3,1
2026-03-02,1582.985054945055,55.47538461538461,1867.0828927680798,1521.1423880597015,1471.1649241146713,1462.2869269949067,1640.9502588235293,1551.887304964539,1576.4796819074534,1537.9072198822018,183.83659459518083,-0.15878746907682495,0,3,1
2026-03-03,1813.6096033402923,37.34912317327766,1582.985054945055,1788.1539350912778,1445.0708474576272,1457.5021107266437,1706.922600619195,1512.598858695652,1629.128075604977,1563.3434693546053,192.49879022515736,-0.3639210312294403,1,3,1
2026-03-04,1870.3332688172043,24.24858064516129,1813.6096033402923,1867.0828927680798,1440.882842105263,1461.2671596638654,1514.9185239852397,1679.6176470588234,1690.478136563826,1592.5624771512723,190.93261152760206,-0.6765526564311476,2,3,1
2026-03-05,1607.7533952702702,45.25981418918919,1870.3332688172043,1582.985054945055,1390.03981292517,1459.8633389830509,1565.7509782608697,1658.6795865633076,1721.58007689884,1603.1260526003596,146.36737713231642,-0.2151231947429274,3,3,1
2026-03-06,1739.2406329113926,35.608227848101265,1607.7533952702702,1813.6096033402923,1521.1423880597015,1452.7680381944444,1542.0602158273382,1521.1029401993355,1752.7369690205103,1623.5883807944272,116.82024594527738,-0.26457201422903653,4,3,1
